0.50000 1.50000 2.50000 3.50000 4.50000 5.50000 6.50000 7.50000 8.50000 9.50000 10.50000 11.50000 12.50000 13.50000 14.50000 15.50000 16.50000 17.50000 18.50000 19.50000 20.50000 21.50000 22.50000 23.50000 24.50000 25.50000 26.50000 27.50000 28.50000 29.50000
0.00000 0.00000 0.00000 0.00000 3.06260 2.48457 2.07861 1.80646 1.43895 1.19134 0.97114 0.74222 0.57630 0.43692 0.30294 0.20649 0.13534 0.08169 0.04754 0.02579 0.01463 0.00648 0.00282 0.00125 0.00068 0.00023 0.00019 0.00008 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 3.20772 2.80333 2.36683 2.17447 1.93809 1.72897 1.54257 1.37883 1.23519 1.09500 0.96192 0.83142 0.71953 0.61366 0.52561 0.45512 0.38347 0.33102 0.28498 0.23638 0.20806 0.17204 0.15243 0.12720 0.10963 0.09074
0.00000 0.00000 0.00000 0.00000 2.70070 2.35815 2.06084 1.77168 1.51667 1.32160 1.17470 1.01961 0.87889 0.75908 0.64367 0.54340 0.43768 0.37477 0.30799 0.25245 0.20945 0.17621 0.14474 0.12393 0.09722 0.07910 0.06294 0.05586 0.04541 0.03530
